"BUSINESS_NO","BUS_LIC_NO","CODE","ITEM","DESCRIPTION","QUANTITY","FORMULA","AMOUNT","ACCOUNT","PAID","LOCKID","COMMENTS","PARENTID","RECORDID","ASSESSED_DATE","ASSESSED_BY","SUBFEETYPE","DEPOSITID","PROFFERID","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"12103","12103","LIC13","LIC13C","COMMERCIAL BUSINESS LICENSE INSPECTION","0","130","130","1102971BLDG822300","1","","","JA:1505261213438265","JA:1505261213448270","2015-05-26 00:00:00","JA","FEE","","","0","00000000A413649B","721098530","0"
"12103","12103","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1505261213438265","JA:1505261213448271","2015-05-26 00:00:00","JA","FEE","","","0","00000000A413649A","721098533","0"
"12112","12112","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","JA:1506040429576747","JA:1506040429576750","2015-06-04 00:00:00","JA","FEE","","","0","00000000884BE220","730671944","0"
"12112","12112","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1506040429576747","JA:1506040429576751","2015-06-04 00:00:00","JA","FEE","","","0","00000000884BE21F","730671947","0"
"12111","12111","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","JA:1506041042046047","JA:1506041042056055","2015-06-04 00:00:00","JA","FEE","","","0","000000009A0390DA","730216548","0"
"12111","12111","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1506041042046047","JA:1506041042056056","2015-06-04 00:00:00","JA","FEE","","","0","000000009A0390D9","730216551","0"
"12130","12130","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","JA:1506260324313894","JA:1506260324313898","2015-06-26 00:00:00","JA","FEE","","","0","000000009A039370","766912101","0"
"12130","12130","LIC13","LIC13C","COMMERCIAL BUSINESS LICENSE INSPECTION","0","130","130","1102971BLDG822300","1","","","JA:1506260324313894","JA:1506260324323899","2015-06-26 00:00:00","JA","FEE","","","0","000000009A03936F","766912106","0"
"12130","12130","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1506260324313894","JA:1506260324323900","2015-06-26 00:00:00","JA","FEE","","","0","000000009A03936E","766912109","0"
"12147","12147","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","JA:1508040224403309","JA:1508040224413312","2015-08-04 00:00:00","JA","FEE","","","0","000000008F957F1F","818923274","0"
"12147","12147","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1508040224403309","JA:1508040224413313","2015-08-04 00:00:00","JA","FEE","","","0","000000008F957F1E","818923279","0"
"12147","12147","LIC13","EH01","EH BUSINESS LICENSE REVIEW","0","184","184","1065013LUSE822704","1","","","JA:1508040224403309","JA:1508040224423314","2015-08-04 00:00:00","JA","FEE","","","0","000000008F957F1D","818923282","0"
"12150","12150","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","JA:1508170127280040","JA:1508170127280043","2015-08-17 00:00:00","JA","FEE","","","0","000000003C1217F1","829870216","0"
"12150","12150","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1508170127280040","JA:1508170127290044","2015-08-17 00:00:00","JA","FEE","","","0","000000003C1217F0","829870219","0"
"12175","12175","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","JA:1510190226390027","JA:1510190226390030","2015-10-19 00:00:00","JA","FEE","","","0","000000009A04E059","885316721","0"
"12175","12175","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1510190226390027","JA:1510190226390031","2015-10-19 00:00:00","JA","FEE","","","0","000000009A04E058","885316724","0"
"12181","12181","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","JA:1511030337201704","JA:1511030337211707","2015-11-03 00:00:00","JA","FEE","","","0","00000000A6E13EAA","896726675","0"
"12181","12181","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1511030337201704","JA:1511030337211708","2015-11-03 00:00:00","JA","FEE","","","0","00000000A6E13EA9","896726678","0"
"12230","12230","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1602090318452930","JA:1602090318462934","2016-02-09 00:00:00","JA","FEE","","","0","000000009A080CDF","980243476","0"
"12230","12230","LIC13","LIC13C","COMMERCIAL BUSINESS LICENSE INSPECTION","0","130","130","010029716350400310-0000","1","","","JA:1602090318452930","JA:1602090318472935","2016-02-09 00:00:00","JA","FEE","","","0","000000009A080CDE","980243483","0"
"12230","12230","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1602090318452930","JA:1602090318472936","2016-02-09 00:00:00","JA","FEE","","","0","000000009A080CDD","980243490","0"
"12243","12243","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1603110817123165","JA:1603110817133168","2016-03-11 00:00:00","JA","FEE","","","0","000000009A0810CA","1001515090","0"
"12243","12243","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1603110817123165","JA:1603110817133169","2016-03-11 00:00:00","JA","FEE","","","0","000000009A0810C9","1001515746","0"
"12279","12279","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1605170826236942","JA:1605170826246945","2016-05-17 00:00:00","JA","FEE","","","0","00000000A7966960","1051353566","0"
"12279","12279","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1605170826236942","JA:1605170826256946","2016-05-17 00:00:00","JA","FEE","","","0","00000000A796695F","1051353569","0"
"12285","12285","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1605250245552683","JA:1605250245552686","2016-05-25 00:00:00","JA","FEE","","","0","000000009A082534","1059036338","0"
"12285","12285","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1605250245552683","JA:1605250246062693","2016-05-25 00:00:00","JA","FEE","","","0","000000009A082533","1059036667","0"
"12286","12286","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1605260310273304","JA:1605260310283307","2016-05-26 00:00:00","JA","FEE","","","0","00000000A74305F7","1060102930","0"
"12286","12286","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1605260310273304","JA:1605260310283308","2016-05-26 00:00:00","JA","FEE","","","0","00000000A74305F6","1060102933","0"
"12295","12295","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1606140322255860","JA:1606140322255864","2016-06-14 00:00:00","JA","FEE","","","0","000000009A082F2C","1074440865","0"
"12295","12295","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1606140322255860","JA:1606140322265866","2016-06-14 00:00:00","JA","FEE","","","0","000000009A082F2B","1074440868","0"
"12300","12300","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1606270331073482","JA:1606270331073486","2016-06-27 00:00:00","JA","FEE","","","0","00000000A5663F20","1085747670","0"
"12300","12300","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1606270331073482","JA:1606270331083488","2016-06-27 00:00:00","JA","FEE","","","0","00000000A5663F1F","1085747673","0"
"12305","12305","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1607060832367901","JA:1607060832367905","2016-07-06 00:00:00","JA","FEE","","","0","000000009D729FCD","1091543582","0"
"12305","12305","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1607060832367901","JA:1607060832377907","2016-07-06 00:00:00","JA","FEE","","","0","000000009D729FCC","1091543585","0"
"12322","12322","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1607271112530531","JA:1607271112530535","2016-07-27 00:00:00","JA","FEE","","","0","000000005BDB7F5E","1108217326","0"
"12322","12322","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1607271112530531","JA:1607271112540536","2016-07-27 00:00:00","JA","FEE","","","0","000000005BDB7F5D","1108217331","0"
"12323","12323","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1607271131300597","JA:1607271131300601","2016-07-27 00:00:00","JA","FEE","","","0","000000009D72A0AA","1108280050","0"
"12323","12323","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1607271131300597","JA:1607271131310602","2016-07-27 00:00:00","JA","FEE","","","0","000000009D72A0A9","1108280055","0"
"12324","12324","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1607271139090648","JA:1607271139090652","2016-07-27 00:00:00","JA","FEE","","","0","000000005BDB80AF","1108281081","0"
"12324","12324","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1607271139090648","JA:1607271139090653","2016-07-27 00:00:00","JA","FEE","","","0","000000005BDB80AE","1108281084","0"
"12325","12325","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1607271148250699","JA:1607271148260703","2016-07-27 00:00:00","JA","FEE","","","0","000000009D72A0DE","1108301190","0"
"12325","12325","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1607271148250699","JA:1607271148260704","2016-07-27 00:00:00","JA","FEE","","","0","000000009D72A0DD","1108301193","0"
"12330","12330","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1608020127314503","JA:1608020127324508","2016-08-02 00:00:00","JA","FEE","","","0","000000009D72A117","1112146119","0"
"12330","12330","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1608020127314503","JA:1608020127334510","2016-08-02 00:00:00","JA","FEE","","","0","000000009D72A116","1112146122","0"
"12331","12331","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1608020349244734","JA:1608020349244739","2016-08-02 00:00:00","JA","FEE","","","0","000000009D72A13B","1112236260","0"
"12331","12331","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1608020349244734","JA:1608020349254741","2016-08-02 00:00:00","JA","FEE","","","0","000000009D72A13A","1112236265","0"
"12343","12343","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1608150240214717","JA:1608150240214722","2016-08-15 00:00:00","JA","FEE","","","0","000000009D72A16F","1124329246","0"
"12343","12343","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1608150240214717","JA:1608150240224724","2016-08-15 00:00:00","JA","FEE","","","0","000000009D72A16E","1124329251","0"
"12360","12360","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1609060217570247","JA:1609060217580252","2016-09-06 00:00:00","JA","FEE","","","0","000000009D72A3C8","1145951415","0"
"12360","12360","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1609060217570247","JA:1609060217580254","2016-09-06 00:00:00","JA","FEE","","","0","000000009D72A3C7","1145951418","0"
"12373","12373","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1609210938220191","JA:1609210938230196","2016-09-21 00:00:00","JA","FEE","","","0","000000009D72A550","1157954997","0"
"12373","12373","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1609210938220191","JA:1609210938230198","2016-09-21 00:00:00","JA","FEE","","","0","000000009D72A54F","1157955000","0"
"12381","12381","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1609290208380556","JA:1609290208390561","2016-09-29 00:00:00","JA","FEE","","","0","000000009D72A60F","1166259164","0"
"12381","12381","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1609290208380556","JA:1609290208390563","2016-09-29 00:00:00","JA","FEE","","","0","000000009D72A60E","1166259167","0"
"12383","12383","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1609300338171543","JA:1609300338171548","2016-09-30 00:00:00","JA","FEE","","","0","000000009D72A671","1167105907","0"
"12383","12383","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1609300338171543","JA:1609300338171550","2016-09-30 00:00:00","JA","FEE","","","0","000000009D72A670","1167105910","0"
"12385","12385","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1610031142022276","JA:1610031142032281","2016-10-03 00:00:00","JA","FEE","","","0","000000009D72A70A","1167834538","0"
"12385","12385","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1610031142022276","JA:1610031142032283","2016-10-03 00:00:00","JA","FEE","","","0","000000009D72A709","1167834541","0"
"12392","12392","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1610110241243671","JA:1610110241253676","2016-10-11 00:00:00","JA","FEE","","","0","000000009D72A75A","1174608598","0"
"12392","12392","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1610110241243671","JA:1610110241253678","2016-10-11 00:00:00","JA","FEE","","","0","000000009D72A759","1174608601","0"
"12393","12393","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1610110250143719","JA:1610110250173723","2016-10-11 00:00:00","JA","FEE","","","0","000000009D72A78E","1174621852","0"
"12393","12393","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1610110250143719","JA:1610110250173724","2016-10-11 00:00:00","JA","FEE","","","0","000000009D72A78D","1174621855","0"
"12401","12401","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1610180215159629","JA:1610180215159634","2016-10-18 00:00:00","JA","FEE","","","0","000000009D72A83A","1180409618","0"
"12401","12401","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1610180215159629","JA:1610180215159636","2016-10-18 00:00:00","JA","FEE","","","0","000000009D72A839","1180409621","0"
"12440","12440","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1701100219078137","JA:1701100219088142","2017-01-10 00:00:00","JA","FEE","","","0","000000009D72A880","1237068325","0"
"12440","12440","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1701100219078137","JA:1701100219088144","2017-01-10 00:00:00","JA","FEE","","","0","000000009D72A87F","1237068328","0"
"12441","12441","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1701110129219172","JA:1701110129219176","2017-01-11 00:00:00","JA","FEE","","","0","000000009ACEECB4","1237778860","0"
"12441","12441","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1701110129219172","JA:1701110129219178","2017-01-11 00:00:00","JA","FEE","","","0","000000009ACEECB3","1237778863","0"
"12461","12461","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1702091147594119","JA:1702091147594123","2017-02-09 00:00:00","JA","FEE","","","0","00000000A5B558D2","1258669427","0"
"12461","12461","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1702091147594119","JA:1702091148004125","2017-02-09 00:00:00","JA","FEE","","","0","00000000A5B558D1","1258669432","0"
"12466","12466","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1702230823233797","JA:1702230823243800","2017-02-23 00:00:00","JA","FEE","","","0","00000000A3C1463B","1270136206","0"
"12466","12466","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1702230823233797","JA:1702230823243801","2017-02-23 00:00:00","JA","FEE","","","0","00000000A3C1463A","1270136225","0"
"12473","12473","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1703141217565549","JA:1703141217565553","2017-03-14 00:00:00","JA","FEE","","","0","000000009B083784","1286588229","0"
"12473","12473","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1703141217565549","JA:1703141217565555","2017-03-14 00:00:00","JA","FEE","","","0","000000009B083783","1286588232","0"
"12490","12490","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1704170923400619","JA:1704170923400624","2017-04-17 00:00:00","JA","FEE","","","0","000000009D72ABD5","1319564296","0"
"12490","12490","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1704170923400619","JA:1704170923400626","2017-04-17 00:00:00","JA","FEE","","","0","000000009D72ABD4","1319564299","0"
"13307","13307","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JA:2108110958329749","JA:2108110958339752","2021-08-11 00:00:00","JA","FEE","","","0","00000000A9541A31","2609240802","0"
"13307","13307","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JA:2108110958329749","JA:2108110958339753","2021-08-11 00:00:00","JA","FEE","","","0","00000000A9541A30","2609240805","0"
"13312","13312","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JA:2108240923541695","JA:2108240923551699","2021-08-24 00:00:00","JA","FEE","","","0","00000000A70A86C0","2624488257","0"
"13312","13312","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JA:2108240923541695","JA:2108240923551701","2021-08-24 00:00:00","JA","FEE","","","0","00000000A70A86BF","2624488260","0"
"13314","13314","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JA:2108250908123273","JA:2108250908123277","2021-08-25 00:00:00","JA","FEE","","","0","00000000B3FB200C","2626380747","0"
"13314","13314","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JA:2108250908123273","JA:2108250908123279","2021-08-25 00:00:00","JA","FEE","","","0","00000000B3FB200B","2626380750","0"
"13326","13326","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JA:2109241023443361","JA:2109241023453365","2021-09-24 00:00:00","JA","FEE","","","0","00000000A3D2759B","2650063111","0"
"13326","13326","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JA:2109241023443361","JA:2109241023453367","2021-09-24 00:00:00","JA","FEE","","","0","00000000A3D2759A","2650063116","0"
"13340","13340","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JA:2110131125385833","JA:2110131125395837","2021-10-13 00:00:00","JA","FEE","","","0","00000000A70AD356","2667098076","0"
"13340","13340","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JA:2110131125385833","JA:2110131125395839","2021-10-13 00:00:00","JA","FEE","","","0","00000000A70AD355","2667098079","0"
"13346","13346","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JA:2110251107212669","JA:2110251107222673","2021-10-25 00:00:00","JA","FEE","","","0","00000000A56A4DFB","2676050942","0"
"13346","13346","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JA:2110251107212669","JA:2110251107222675","2021-10-25 00:00:00","JA","FEE","","","0","00000000A56A4DFA","2676050946","0"
"13388","13388","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2201250228090571","JA:2201250228090574","2022-01-25 00:00:00","JA","FEE","","","0","00000000A3EC550C","2747795276","0"
"13388","13388","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2201250228090571","JA:2201250228580579","2022-01-25 00:00:00","JA","FEE","","","0","00000000A3EC550B","2747795417","0"
"13389","13389","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2201250408330910","JA:2201250408340913","2022-01-25 00:00:00","JA","FEE","","","0","00000000A3EC53B9","2748060578","0"
"13389","13389","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2201250408330910","JA:2201250408340914","2022-01-25 00:00:00","JA","FEE","","","0","00000000A3EC53B8","2748060581","0"
"13390","13390","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2201261024411433","JA:2201261024411437","2022-01-26 00:00:00","JA","FEE","","","0","00000000A91DFAC7","2748441613","0"
"13390","13390","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2201261024411433","JA:2201261024411439","2022-01-26 00:00:00","JA","FEE","","","0","00000000A91DFAC6","2748441616","0"
"13394","13394","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2201270321494874","JA:2201270321494878","2022-01-27 00:00:00","JA","FEE","","","0","00000000A61750ED","2750171160","0"
"13394","13394","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2201270321494874","JA:2201270321504880","2022-01-27 00:00:00","JA","FEE","","","0","00000000A61750EC","2750171165","0"
"13403","13403","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2202111103459988","JA:2202111103469992","2022-02-11 00:00:00","JA","FEE","","","0","00000000AE2E3754","2771400395","0"
"13403","13403","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2202111103459988","JA:2202111103469994","2022-02-11 00:00:00","JA","FEE","","","0","00000000AE2E3753","2771400398","0"
"13474","13474","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2206011058381553","JA:2206011058381557","2022-06-01 00:00:00","JA","FEE","","","0","00000000B34F0814","2869592736","0"
"13474","13474","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2206011058381553","JA:2206011058381559","2022-06-01 00:00:00","JA","FEE","","","0","00000000B34F0813","2869592739","0"
"13575","13575","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2211101026054516","JA:2211101026054520","2022-11-10 00:00:00","JA","FEE","","","0","00000000B40A2E16","3010772977","0"
"13575","13575","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2211101026054516","JA:2211101026054522","2022-11-10 00:00:00","JA","FEE","","","0","00000000B40A2E15","3010772980","0"
"13524","13524","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JCL:2208291117420853","JCL:2208291117420857","2022-08-29 00:00:00","JCL","FEE","","","0","00000000AFB029C5","2943407464","0"
"13524","13524","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JCL:2208291117420853","JCL:2208291117420859","2022-08-29 00:00:00","JCL","FEE","","","0","00000000AFB029C4","2943407467","0"
"13527","13527","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JCL:2209010346204727","JCL:2209010346204728","2022-09-01 00:00:00","JCL","FEE","","","0","00000000B136F45B","2947051980","0"
"13527","13527","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JCL:2209010346204727","JCL:2209010346204729","2022-09-01 00:00:00","JCL","FEE","","","0","00000000B136F45A","2947051985","0"
"12844","12844","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JCL:2209010943553951","JCL:2209010943553953","2022-09-01 00:00:00","JCL","FEE","","","0","00000000AFA28E6A","2946491286","0"
"13528","13528","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JCL:2209061055316236","JCL:2209061055326240","2022-09-06 00:00:00","JCL","FEE","","","0","00000000AFD0A1F9","2949320318","0"
"13528","13528","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JCL:2209061055316236","JCL:2209061055326242","2022-09-06 00:00:00","JCL","FEE","","","0","00000000AFD0A1F8","2949320321","0"
"13532","13532","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JCL:2209121023550251","JCL:2209121023560255","2022-09-12 00:00:00","JCL","FEE","","","0","00000000B023046E","2953731648","0"
"13532","13532","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JCL:2209121023550251","JCL:2209121023560257","2022-09-12 00:00:00","JCL","FEE","","","0","00000000B023046D","2953731651","0"
"3706","3706","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JCL:2209270924374072","JCL:2209270924374075","2022-09-27 00:00:00","JCL","FEE","","","0","00000000B0F0FD44","2968580711","0"
"3706","3706","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JCL:2209270924374072","JCL:2209270924374077","2022-09-27 00:00:00","JCL","FEE","","","0","00000000B0F0FD43","2968580714","0"
"13541","13541","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JCL:2209290203436697","JCL:2209290203436701","2022-09-29 00:00:00","JCL","FEE","","","0","00000000B1C148CA","2971109836","0"
